population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,591,Chronic kidney disease due to hypertension,1,Number,2023,1588682.068380516,1757503.840233856,1458647.1946561856
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,591,Chronic kidney disease due to hypertension,1,Number,2023,2382804.071464556,2638506.1815421623,2176178.900393698
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,591,Chronic kidney disease due to hypertension,1,Number,2023,703286.8257319543,773500.4753216669,639833.7551965736
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,591,Chronic kidney disease due to hypertension,1,Number,2023,1228555.066064609,1343848.7949307554,1122993.1024787086
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,591,Chronic kidney disease due to hypertension,1,Number,2023,223372.4007183535,247367.86819848727,201150.09484411095
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,591,Chronic kidney disease due to hypertension,1,Number,2023,495095.1744630499,546284.9147357297,444719.5888634835
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,591,Chronic kidney disease due to hypertension,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,0.8281472476585393,0.9480842696257332,0.7106856294752772
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,0.61860473125856,0.7105489580035727,0.5230134313996279
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,9.623100281972048,11.092322616523855,8.264339899560774
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,7.797385035303583,8.940532985076425,6.566309287838776
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,117097.41415769212,156028.83890431785,89846.52739389004
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,120329.88744646191,171772.51751644682,88230.1072725305
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,725839.1485284676,926815.845120094,567692.2452293196
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,852240.2899072537,1098152.3785569828,663487.8769799471
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,2178060.965435556,2735494.510847994,1700930.1411163865
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,2898573.1575880097,3633487.656150188,2244586.276725478
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,3042196.3607921298,3728767.595193254,2453398.627576736
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,3992115.9481611294,4935414.996927679,3217277.6296631983
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,2903855.1754489425,3627897.929292184,2348426.332280467
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,3413593.1614725613,4285125.550259989,2737203.9805749534
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,2563984.04937215,3230472.524432432,2010247.1751808296
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,3123726.532636266,3958046.6349404384,2421941.7824979736
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1862460.386072996,2253207.3737352323,1480311.493585458
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,2657921.970184105,3230929.2230419205,2094341.6234076747
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1275770.6322683217,1571270.6082368505,1060209.4636003138
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1967479.4755642973,2457896.6203357773,1606699.397100696
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1065407.8111689591,1273927.9459413462,881810.8658793713
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1588981.5477376063,1957355.8614376744,1289545.102279501
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,974880.274446838,1177294.7150454477,803702.2435889465
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1369956.9051348558,1689696.4989630762,1107665.1899329992
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,853337.3391666363,1012817.8799083343,690167.6225691666
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1183357.378473143,1428275.392792474,935947.756459698
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,718614.8509568347,855752.649591641,595531.0704104116
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1014855.3072935666,1239929.1370721413,820608.5924252811
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,669725.4672526098,788917.5432945617,562802.92572781
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,981201.911068846,1198394.8698083344,810326.569288883
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,612619.0834353712,716158.4807511156,516123.5040702298
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,981058.5245919582,1154234.0740893222,822541.7835201973
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,479899.8003071437,559243.255151235,404958.4566676023
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,856770.4861100359,1011071.0368897114,721711.0311574268
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,388970.6780683459,444049.106603945,343915.84300864453
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,774647.145942297,894127.9522975886,672975.8811009114
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,267360.31028623274,299881.0208345959,233210.1684263682
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,604255.9648441158,683372.9138274468,524325.1891504864
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,132769.86903377104,147189.73861764124,117626.95957483636
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,353211.4571455812,393416.6735443104,314131.6938939523
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,10050.236655641162,12818.545206557808,7782.732554205783
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,9194.952929376755,12517.982443940427,6863.973402501901
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,45225.4323486752,54348.31114933296,38190.97360419639
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,153788.41011862215,185694.84909124437,131885.3238569335
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1378.119876724767,1675.6331246218715,1113.8016395280067
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,1327.9233511070497,1640.3450592336153,1067.5191373408709
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,285.31693824876555,352.8753018942707,231.8761318812891
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,209.96765500900295,252.1336523267053,173.5490513977088
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,561.2359106650904,712.885851500416,448.1835261122783
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,592,Chronic kidney disease due to glomerulonephritis,1,Number,2023,421.02839548518415,518.8052846181986,341.9020685364354
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,4.0385248694720906,4.751527907188555,3.458708181780492
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,3.417484617919596,3.8747800082845503,3.0045607052926573
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,44.12651190718438,50.46531483885654,38.32253146029026
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,43.32097673066046,49.62444235990132,37.8408678181383
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,655709.9267167307,924800.7075372768,474339.48000610864
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,590944.2449222608,846615.9532738023,415938.7585722662
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,4097123.423280556,5212197.827784885,3126457.9865612504
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,3800556.653861525,4827686.786064075,2893375.9201286947
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,12204446.644596208,15803729.818086827,9271816.405813515
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,10654495.53658249,13755646.24707611,8178965.632116423
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,17621027.199829146,22251141.793923102,14186864.55731787
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,15291062.683683444,19297467.47450204,12273980.636737255
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,17923985.884955864,22915415.021244787,14143515.447793022
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,16496244.627791071,20964147.80660428,12973689.182242416
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,18961732.958936486,24196248.225853983,14692763.39333072
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,18929527.333291534,24044828.319339428,14724422.75631158
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,19826050.656463437,24615033.856016137,15412529.98630918
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,20485915.831875853,25575768.45081533,16112063.473509757
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,18009956.885810886,22428760.80205844,14709813.614417575
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,18568308.503813088,23165745.453243032,15153896.515798368
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,17143791.591501303,21070891.67731125,13789266.17984186
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,17759825.733446006,21602870.16402596,14375644.437255
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,18628709.979287647,22641701.74579592,15124166.90809582
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,19193827.53537936,23230570.479640387,15537416.24284324
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,19865223.276037887,23961160.590319715,16228028.699966695
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,21179434.83344179,25547405.668433964,17284366.748914525
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,19633870.15678983,23752983.45444973,15952399.76182726
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,21779421.846351214,26326434.16089689,17820037.305719547
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,20752816.956172086,24547150.01816782,17110343.80212248
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,23804754.07063167,28108558.406533983,19740145.13074488
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,20168115.208598223,23134907.559780154,17452819.129833482
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,24658826.896631222,28099494.870421395,21309588.250610244
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,16459264.144535938,18622918.246667918,14423242.759243771
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,21706387.917949077,24462638.445650607,19006603.90380782
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,12471720.387931593,13847733.803867225,11297592.36666086
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,18545995.138507195,20589961.737957213,16809445.214178935
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,7567423.2299401425,8363463.704852115,6842173.72795592
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,13224448.899617003,14560519.723048951,11989302.709877398
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,3043162.57528276,3299064.4802436074,2748438.4033725155
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,6398239.613826744,6943668.132929737,5814687.602669582
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,64281.83420931082,85747.53305335078,49411.07090716733
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,49157.87430995341,65335.013401942895,37144.5521149574
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,934343.375451452,1040609.6375278012,844426.9758528847
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,2505762.396720576,2768372.627566072,2277527.0121512003
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,9596.354421059186,12229.355287471595,7478.195505295498
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,7905.093570413918,9915.903302887218,6370.192983956924
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,1863.3079145107624,2505.100913272895,1408.6217382562108
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,1253.407368603634,1529.5879409165775,1046.369691925087
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,4095.702915358495,5488.0736153973685,3035.4737860176847
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,593,Chronic kidney disease due to other and unspecified causes,1,Number,2023,2615.5474799946296,3327.266681183033,2086.2762566126307
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,594,Urinary diseases and male infertility,1,Number,2023,157.26196842764548,189.26126390797555,133.64149469969018
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,594,Urinary diseases and male infertility,1,Number,2023,277.32271062648573,329.5537961961874,234.84460393076048
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,594,Urinary diseases and male infertility,1,Number,2023,1171.6621439454582,1411.923800352775,1001.0227399613768
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,594,Urinary diseases and male infertility,1,Number,2023,2074.135237567627,2475.929701887053,1760.430488350744
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,594,Urinary diseases and male infertility,1,Number,2023,46734.48580789216,57137.15137311688,38062.43745648584
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,594,Urinary diseases and male infertility,1,Number,2023,181675.434761641,213146.40680777968,152986.01779820916
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,594,Urinary diseases and male infertility,1,Number,2023,75500.78140735236,92959.90219167148,57592.65680795677
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,594,Urinary diseases and male infertility,1,Number,2023,243449.00205288373,300053.31449231785,177546.39262316108
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,594,Urinary diseases and male infertility,1,Number,2023,1298818.0888656287,2867143.581235422,417750.90711584606
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,594,Urinary diseases and male infertility,1,Number,2023,409278.66086366767,514491.7170916272,304898.8729683406
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,594,Urinary diseases and male infertility,1,Number,2023,8237454.916969084,16317929.273639755,3338150.3057322875
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,594,Urinary diseases and male infertility,1,Number,2023,558989.9269688674,674396.2474046795,453126.3905672762
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,594,Urinary diseases and male infertility,1,Number,2023,10503014.180346113,22073709.928905357,4171108.876821418
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,594,Urinary diseases and male infertility,1,Number,2023,675728.7388483711,832874.0903782372,520980.3985683217
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,594,Urinary diseases and male infertility,1,Number,2023,12728702.428895356,26368313.331818163,4840312.832381623
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,594,Urinary diseases and male infertility,1,Number,2023,746845.0816075761,945071.6466127584,591431.8136763484
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,594,Urinary diseases and male infertility,1,Number,2023,14671489.844051832,29645366.244364068,6602183.094752087
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,594,Urinary diseases and male infertility,1,Number,2023,743439.1033950739,920847.9937304186,582202.4163461443
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,594,Urinary diseases and male infertility,1,Number,2023,10408651.869915469,19636127.09209179,4912722.808040746
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,594,Urinary diseases and male infertility,1,Number,2023,725436.1034650764,916289.7063904414,577727.640023174
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,594,Urinary diseases and male infertility,1,Number,2023,3163574.278010223,4820220.934425867,2082086.9818120776
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,594,Urinary diseases and male infertility,1,Number,2023,728875.7896173957,891069.6461475762,580023.0413584504
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,594,Urinary diseases and male infertility,1,Number,2023,5354824.893969333,7784213.654691316,3664974.0134320296
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,594,Urinary diseases and male infertility,1,Number,2023,718617.895345056,876438.3102633485,581387.4924437841
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,594,Urinary diseases and male infertility,1,Number,2023,11485138.482115868,16676387.655286944,8049640.616657921
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,594,Urinary diseases and male infertility,1,Number,2023,647520.9721023354,773520.8929793444,535094.9982031472
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,594,Urinary diseases and male infertility,1,Number,2023,18617208.91437405,27263270.032038245,13013563.1900938
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,594,Urinary diseases and male infertility,1,Number,2023,532237.609472484,641092.3653320124,434458.9623313873
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,594,Urinary diseases and male infertility,1,Number,2023,25713177.31416091,34717143.080084786,18755368.632418536
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,594,Urinary diseases and male infertility,1,Number,2023,405344.2912173602,493020.1303646753,330975.6962155065
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,594,Urinary diseases and male infertility,1,Number,2023,26039474.64461047,34829605.39511626,18290618.983891685
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,594,Urinary diseases and male infertility,1,Number,2023,285857.84451695386,341406.38662249787,235248.4513145067
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,594,Urinary diseases and male infertility,1,Number,2023,17707325.300607353,22585701.62381741,12880329.13984202
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,594,Urinary diseases and male infertility,1,Number,2023,181545.18899198275,212841.341767179,151847.01153981415
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,594,Urinary diseases and male infertility,1,Number,2023,10006927.510106187,12821896.955680352,7579094.713823699
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,594,Urinary diseases and male infertility,1,Number,2023,115667.49043831984,142984.32892248803,93308.3580657846
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,594,Urinary diseases and male infertility,1,Number,2023,4291552.238791775,5569287.075616135,3233057.786813769
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,594,Urinary diseases and male infertility,1,Number,2023,64122.37665517328,77760.6906006313,52273.33394020267
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,594,Urinary diseases and male infertility,1,Number,2023,1195552.52420658,1540554.8075602944,847142.7694770802
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,594,Urinary diseases and male infertility,1,Number,2023,27797.64196629952,34482.18571574344,21969.63174085933
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,594,Urinary diseases and male infertility,1,Number,2023,45935.41647207738,55101.69610645759,38930.2754484887
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,594,Urinary diseases and male infertility,1,Number,2023,117959.78196778485,139493.45994607793,99158.60430315151
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,594,Urinary diseases and male infertility,1,Number,2023,265453.64163508965,351105.5777290397,184400.9734375797
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,594,Urinary diseases and male infertility,1,Number,2023,9431.729625855029,12527.920941257757,7103.854089337636
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,594,Urinary diseases and male infertility,1,Number,2023,20816.14369452525,25147.51837315976,17734.353505689873
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,594,Urinary diseases and male infertility,1,Number,2023,41701.80154362201,48865.41571710484,35402.95476252552
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,594,Urinary diseases and male infertility,1,Number,2023,10089.184687852568,12135.92182307896,8645.219567190805
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,594,Urinary diseases and male infertility,1,Number,2023,18134.0504438892,21701.70383926753,15406.527731244583
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,594,Urinary diseases and male infertility,1,Number,2023,11432.830274174275,13799.592309102043,9765.630845971256
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,594,Urinary diseases and male infertility,1,Number,2023,21307.093424974773,25426.0507863829,18142.46859135287
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,595,Urinary tract infections and interstitial nephritis,1,Number,2023,157.2619684276458,189.26126390797288,133.64149469968945
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,595,Urinary tract infections and interstitial nephritis,1,Number,2023,277.3227106264855,329.55379619619055,234.84460393076063
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,595,Urinary tract infections and interstitial nephritis,1,Number,2023,1171.662143945459,1411.9238003527798,1001.0227399613836
